rank,mlb_player_id,name,fv,fg_year,fg_score,v4_score,v5_score,v7_score
74,808702,Jorge Hernandez,,,25.0,42.494210461456866,40.409404222812626,33.53862460686401
75,815352,Caleb Bonemer,45.0,2025.0,25.124719730880134,42.67938840417879,38.518933509023675,33.48600857801395
76,808119,Yaikel Mijares,,,25.0,42.20434657927809,40.93610451972589,33.475349083683824
77,808535,John Gil,40.0,2025.0,19.199963421666897,47.083785633180305,48.812350059999204,33.314730970105494
78,682634,Kevin Alcántara,50.0,2025.0,51.65453799258548,16.562771895518445,8.611257371913347,33.313503491691456
79,691003,Tre' Morgan,50.0,2025.0,49.79632936976521,18.378664298388085,8.705279639726543,33.1201583682105
80,808103,Edwardo Espinal,,,25.0,41.225455717687204,39.07692746689872,32.897875033764755
81,808267,Jose Monzon,,,25.0,41.14491367882431,39.2145098145309,32.87941645298282
82,808024,Carlos Virahonda,,,25.0,40.58110248007508,40.87467815320948,32.81990880735098
83,806191,Tai Peete,45.0,2025.0,29.69701136894137,35.94733045969397,35.631530585335376,32.79059092688181
84,805999,A.J. Ewing,45.0,2025.0,36.14810751064122,30.625657164894577,24.327171393318753,32.75703376061032
85,806730,Drew Davies,,,25.0,40.22554603966563,41.10731030513233,32.70094944637949
86,813922,Jack Lines,,,25.0,40.78441733558719,38.793820137949695,32.693148948029844
87,800169,Aroon Escobar,45.0,2025.0,36.30600950157903,28.93298718030356,28.19765095169748,32.54596471808069
88,807643,Alfredo Alcantara,,,25.0,40.22991312382443,39.08719572657613,32.50068482218739
89,807083,Nathan Flewelling,40.0,2025.0,7.3893541397775655,56.19968685964983,60.06302138986697,32.18085395273542
90,694224,Gabriel Gonzalez,45.0,2025.0,33.51183125085817,33.82036279580988,18.52737458390049,32.13679820214308
91,814439,Ryan Waldschmidt,50.0,2025.0,48.7184768364685,16.735087354702063,9.624061059798487,32.01567946609492
92,806978,Robert Calaz,40.0,2025.0,24.21621128655774,39.75631200966416,39.84618616187839,31.995249063332373
93,806980,Angel Cepeda,,,25.0,38.834201050222696,38.85239407173574,31.918919827262652
94,806983,Yophery Rodriguez,40.0,2025.0,23.4770470135933,40.264897969653006,40.39252740328834,31.883735434986686
95,808381,Enyervert Perez,,,25.0,38.493950306706246,38.33708831975879,31.73128895465838
96,814504,Dylan Fien,,,25.0,38.493950306706246,38.19860780342273,31.717440903024773
97,808235,Carlos Tavares,,,25.0,38.762538593850756,36.44461523915801,31.649476961456102
98,694876,Cooper Ingle,50.0,2025.0,48.39809605931622,16.047330245415008,7.586562853927734,31.376636413216886
99,815304,Josh Adamczewski,40.0,2025.0,24.243672525058358,40.00543968121559,32.477512431952384,31.371763378210655
100,815653,Tyson Lewis,40.0,2025.0,20.865943594672526,41.70750171906591,42.09275759161511,31.325248244124136
101,682868,Bryan Ramos,50.0,2024.0,50.55608957847042,12.981173654363928,7.510736070326623,31.221587858013443
102,815551,Trey Snyder,,,25.0,37.41773471738273,37.30553907128233,31.197647794081327
103,695731,Braden Montgomery,50.0,2025.0,46.32248617328024,17.096887643893847,11.783079724051824,31.17830611660284
104,808237,Yirer Garcia,,,25.0,37.308133932598395,37.19395739310295,31.142649312349654
105,703195,Bryan Acuna,,,25.0,37.38522367808173,35.49931226897389,31.00402069813008
106,806982,Esmil Valencia,40.0,2025.0,23.95075290402307,38.08213412982347,37.840706765500116,30.992300780490936
107,695670,Harry Ford,50.0,2025.0,46.71838528079089,16.14250007781261,11.154621973094468,30.931654868829938
108,699073,Thayron Liranzo,50.0,2025.0,44.471142908142255,17.850435485168425,13.031440034670219,30.67888965160552
109,800306,Jansel Luis,45.0,2025.0,30.16614035424962,30.801451505629696,29.789278641887464,30.382578643565438
110,800371,Larry Martinez,,,25.0,35.7720121850556,35.44837865826144,30.35364273984839
111,807975,Yeiker Reyes,40.0,2025.0,20.89569320335027,39.916445051095586,38.21602237653501,30.23602685976687
112,806441,Nehomar Ochoa Jr.,,,25.0,35.56275854433837,34.94191195441035,30.219294613176384
113,807267,JD Dix,40.0,2025.0,21.872854620348757,38.19400870908899,38.52868517025161,30.066899310835137
114,691006,Kevin Parada,50.0,2023.0,51.57673120966635,9.211695435379992,5.888250168152678,30.06186879580044
115,806061,Isaiah Drake,,,25.0,35.01071369986106,34.72931861048927,29.97721734099335
116,828667,Ching-Hsien Ko,35.0,2025.0,8.030115858849376,51.36480604043512,53.703892280215335,29.931369573620273
117,703159,Simon Juan,,,25.0,34.94231338228197,34.0774999817063,29.884675351083416
118,695600,Carter Jensen,50.0,2025.0,43.1484278731292,17.404692226596076,12.91935015952409,29.82802584315544
119,815010,Junior Garcia,40.0,2024.0,23.234473019360156,36.34000591757325,34.692060989107205,29.622444975620102
120,699024,Leonardo Bernal,50.0,2025.0,37.198498805437325,22.284365192656036,19.702393844519374,29.48323486423301
121,800050,Chase DeLauter,50.0,2025.0,45.150807853906365,15.484690465157936,6.413577011686235,29.41063781418498
122,815906,Jose Feliz,35.0,2025.0,1.517231964849651,56.47512096395684,59.094231417708244,29.258087509778385
123,682617,Marco Luciano,50.0,2023.0,47.6635086914733,11.588420498827528,6.299245493478037,29.097047094615466
124,806252,Ralphy Velazquez,45.0,2025.0,18.133553068790334,41.57207399304978,32.985854504954425,28.994191582110524
125,806518,Guillermo Rosario,,,25.0,33.54001856450214,30.77403435005256,28.99341086080611
126,822177,Jose Cerice,,,25.0,32.886908932399336,32.341514434393176,28.888915016399054
127,808516,Andres Valor,40.0,2025.0,18.362396457503777,39.21578589960307,39.05931460077827,28.773444048670942
128,694208,Moisés Ballesteros,45.0,2025.0,27.397134889468628,33.22240529143819,17.767414479061316,28.764271009215726
129,815793,Carter Johnson,35.0,2025.0,12.53146598929013,45.238445468555774,43.417397294899615,28.702850911557338
130,800438,Andrés Nolaya,,,25.0,32.69808160707722,30.12213962982184,28.591446605813072
131,701339,Marek Houston,45.0,2025.0,34.8116619250309,22.394105115597114,20.837495992601482,28.447222608014442
132,807239,Bernard Moon,,,25.0,32.03003222719529,31.203562699831995,28.432369160861313
133,703198,Kenni Gomez,40.0,2023.0,23.985079362899903,32.951285752289905,32.23227779260833,28.396281761626746
134,800540,Hector Osorio,,,25.0,31.749397065780098,31.572134969383292,28.35697232325037
135,805015,Daniel Pena,,,25.0,32.12761499053673,29.698575030976887,28.320903499312383
136,703563,PJ Morlando,40.0,2025.0,23.488489248935878,33.015788591167116,32.849244823732185,28.235484543308004
137,703158,Jonathan Mejia,40.0,2023.0,24.689917122065086,31.936212633484395,30.687302003467376,28.18817381477304
138,800200,Jonathan Linares,,,25.0,31.62546086329863,30.23085470576784,28.173269815896237
139,805127,Devin Taylor,45.0,2025.0,35.658382534669784,21.141034004966244,18.872620093390633,28.172866878660454
140,699302,Héctor  Rodríguez,40.0,2025.0,25.94855603460113,32.743695306337244,20.011668109178103,28.072922950753274
141,691788,Joe Mack,50.0,2025.0,40.49842098036524,16.947040535300545,10.369386483366698,28.064965352639508
142,702253,Cam Collier,45.0,2025.0,26.490914980090626,30.035397235658568,27.155432608159693,27.975159645124712
143,814091,John Wimmer,,,25.0,31.256547475848123,29.689358762594896,27.97155486659874
144,800496,Yohander Linarez,,,25.0,31.195481660620754,29.755140029043144,27.95370666715262
145,702540,Mikey Romero,45.0,2025.0,27.02183169023754,31.16901040842845,18.84236612595327,27.862756621085477
146,702679,Demetrio Crisantes,45.0,2025.0,30.026545846491832,25.780064888357828,24.64914039913501,27.790212918502547
147,800325,Luis Lara,45.0,2025.0,27.857110174378686,27.687504096151578,26.888472774283485,27.692404003078323
148,800179,Nolan Beltran,,,25.0,30.774689137250338,28.325495056652482,27.642425160565384
149,703178,Braylin Tavera,,,25.0,30.35298174204107,28.988366498525696,27.540029346668998
150,703194,Randy De Jesus,,,25.0,30.175427516036486,28.919757689971192,27.462146775411718
151,800303,Leiker Figueroa,,,25.0,30.415700066184048,27.57104679438511,27.423384705912135
152,703183,Jose De Jesus,,,25.0,30.296970052060995,27.874038913533383,27.406191912177736
153,805950,Antonis Macias,,,25.0,29.82342887700231,29.519094192347477,27.38128097003567
154,800548,Josi Novas,,,25.0,30.145936287427205,28.209682128919606,27.37934272786284
155,800182,Bryan Andrade,,,25.0,29.881808869882775,29.053014530591252,27.358025001012237
156,800463,Jean Joseph,,,25.0,29.91104170737825,28.600148818282207,27.324431564779523
157,801248,Erick Alvarez,,,25.0,29.82342887700231,28.379699225455106,27.267341473346434
158,807737,TJayy Walton,,,25.0,29.736072674533986,28.167780069434865,27.211207076757084
159,800201,Rafael Ramirez Jr.,40.0,2024.0,19.30065453796513,35.25117095636256,34.25515770184726,27.176311421712317
160,701649,James Triantos,45.0,2025.0,38.45713763558973,16.63048218234159,10.696999554383638,26.950461646169867
161,702261,Termarr Johnson,45.0,2025.0,27.335347192091174,27.49198905965546,22.62971099426502,26.927440319334274
162,690997,Nolan McLean,55.0,2025.0,46.574213922834005,7.654867325676529,5.725905360008446,26.92164442768846
163,690976,Alex Freeland,50.0,2025.0,43.182754414389684,11.468809378315772,6.095157586895693,26.78841671721072
164,805075,Erick Torres,,,25.0,28.595481701541203,27.52964310264836,26.691156990881318
165,800385,Robert Gonzalez,,,25.0,28.651457961850983,26.999205774369894,26.660503762177385
166,808706,Cristopfer Gonzalez,35.0,2024.0,11.71678338596732,41.38252040125967,41.91738685752421,26.60313853923995
167,703190,Johanfran Garcia,,,25.0,28.261913249657024,26.920733876799385,26.49683868754275
168,800426,Raylin Ramos,,,25.0,28.069131508253076,26.845092282076983,26.41216183150893
169,800424,Oswaldo Osorio,40.0,2024.0,19.895647425511466,33.213661138823774,31.49879918279802,26.383168086565043
170,800060,Xavier Isaac,45.0,2025.0,24.932491253604287,30.151662996922635,18.517405282878215,26.37865135385902
171,800345,Juan Baez,40.0,2024.0,18.41960730468214,34.3998997803464,34.04349649907915,26.374113214387545
172,808631,Frederik Jimenez,,,25.0,27.6334111093766,25.99981226390587,26.153345670141224
173,703204,Esmith Pineda,,,25.0,27.579423803894137,26.14167323108546,26.145936844666203
174,808162,Joshua Liranzo,35.0,2025.0,-1.7140371824797476,54.15569819018443,53.21406620689395,26.126667305523295
175,800185,Ruben Santana,40.0,2024.0,22.23900414664287,30.264074419227466,28.98760674117742,26.123892515130162
176,805082,Ronny Hernandez,,,25.0,27.47176541133316,26.345854582985833,26.123291622831847
177,806161,Yahil Melendez,40.0,2025.0,15.334797940409173,36.83689486163872,36.9273541631815,26.094892331178226
178,800285,Enmanuel Tejeda,40.0,2023.0,23.561719016888645,28.735627871916908,27.729298278596882,26.048040485070775
179,805801,Nazzan Zanetello,35.0,2024.0,18.895601702595087,33.3076174766523,32.57672612847288,26.02852045480575
180,814696,Jaron Elkins,,,25.0,27.3377832087163,25.81465990274099,26.01657927376062
181,800510,Samuel Gil,,,25.0,27.25770774405846,26.10601038227128,26.013684135850514
182,807277,Nick Montgomery,40.0,2025.0,11.659572593711387,40.744557665837725,38.61792408594387,25.98940177178517
183,806984,Arnaldo Lantigua,35.0,2025.0,11.069156501441713,40.81988439086774,41.13153528665346,25.975685535733298
184,703205,Fraymi De Leon,,,25.0,27.4210705563597,25.057729380580373,25.97420116060192
185,823770,JP Smith II,,,25.0,27.231068078720906,25.674409117422147,25.959868143230576
186,800440,Narciso Polanco,,,25.0,27.151305194770696,25.96946943955426,25.957469021863705
187,800327,Juan Perez,,,25.0,27.26066697557709,24.565570162800476,25.860823806510883
188,800348,Edwin Amparo,,,25.0,26.78215653288165,25.73365595515986,25.786228208668646
189,800302,Mairoshendrick Martinus,40.0,2023.0,21.882008320746944,29.881808869882775,28.60051055035875,25.753778763362458
190,801525,Wady Mendez,,,25.0,26.78215653288165,25.387566594059535,25.751619272558614
191,800257,Yonatan Henriquez,,,25.0,26.729832320698883,25.349499817074,25.726882909986955
192,691620,Jeferson Quero,50.0,2025.0,35.759073678429225,17.25552533730371,9.44674696645904,25.726421670782003
193,800254,Abrahan Ramirez,,,25.0,26.62549037354535,25.742218641316562,25.7244180135498
194,800256,Natanael Yuten,,,25.0,26.65153761307885,25.30818480016309,25.691433525247852
195,800251,Jeffry Rosa,,,25.0,26.969026768123477,24.032281679143846,25.690838875163777
196,815792,Chase Harlan,35.0,2025.0,1.0915831937388452,49.73384580424558,51.97639824687694,25.63696974325535
197,800414,Alfredo Velásquez,,,25.0,26.418026809625466,25.122883741594414,25.57949909800963
198,800106,Marcos Torres,,,25.0,26.418026809625466,24.765238378253322,25.54373456167552
199,800332,Victor Rodrigues,,,25.0,26.237822689408034,25.449197220599167,25.540048797823133
200,801522,Carlos Sanchez,,,25.0,26.160969133747592,24.767138661279663,25.441101519627004
201,703639,Nico Perez,,,25.0,26.160969133747592,24.72341209881012,25.43672886338005
202,698931,Kevin Guerrero,40.0,2022.0,28.825117808595362,22.459892686201602,20.336703438493004,25.430186322627623
203,703201,Henry Ramos,,,25.0,26.160969133747592,24.51428624498006,25.415816277997045
204,800266,Yordalin Pena,,,25.0,26.084340690859907,24.505865854953953,25.384322861839358
205,803241,Jose Escobar,,,25.0,25.98251846970842,24.537692708291598,25.34677665871253
206,800724,Eric Bitonti,40.0,2025.0,11.050849018261705,39.56241699886952,39.679660351455375,25.318357343824196
207,815147,Wilson Rodriguez,,,25.0,25.90641272903592,24.44321106275278,25.30688619788965
208,805168,Alejandro Nunez,,,25.0,25.8557994546768,24.425781480907933,25.284897929961513
209,800198,Cristofer Torin,40.0,2025.0,15.630005959082796,35.10850855879416,33.226577921356046,25.18106419519467
210,803745,Adrian Santana,40.0,2025.0,15.199780365234108,35.113565311370145,34.85465229235511,25.130781536400622
211,690291,Jace Jung,50.0,2024.0,41.48931305780585,9.847212684057999,4.29725844995566,25.113267447521693
212,800448,Echedry Vargas,40.0,2023.0,19.877339887409036,30.59134692401237,29.35676416182914,25.11088512949238
213,800246,Engelth Urena,,,25.0,25.30553739906443,24.050427102288555,25.027257669854627
214,800444,Nikau Pouaka-Grego,40.0,2024.0,24.360382699437054,25.98251846970842,24.3192275855087,25.005121496152768
215,703161,Alexis Hernandez,40.0,2023.0,20.56387019085542,29.94355361017246,27.201851501214826,24.979541689618177
216,807007,Jeremy Rodriguez,35.0,2025.0,-1.3913679802279282,51.47094106803021,50.53094172487964,24.945786609586083
217,699027,Jose Suarez,,,25.0,25.108358796827908,23.63140047060881,24.906483565792044
218,694181,Carlos Colmenarez,45.0,2023.0,30.774863902238085,19.32016517175001,17.872003227842885,24.902698342603337
219,702391,Demetrio Nadal,,,25.0,25.184853975383533,22.935408334900377,24.86748242364345
220,800357,Ricardo Gonzalez,,,25.0,25.258839979759085,22.62569140269446,24.86610513217308
221,701206,Willy Montero,,,25.0,24.985903134975683,23.4823566806751,24.842596922057783
222,806994,Luis Guanipa,35.0,2025.0,7.737196237814087,42.28696248045378,40.36219440350429,24.819602551438987
223,701661,Cristian Garcia,,,25.0,24.766985997782346,23.550349444234026,24.76182934353634
224,806611,Jancel Villarroel,40.0,2025.0,20.277815954963614,29.389199142880024,28.125341861538406,24.707121820787656
225,703612,Nick Peoples,,,25.0,24.718598817725205,22.943954659324767,24.68183499302256
226,836058,Ely Brown,,,25.0,24.45415417689443,23.32670289617836,24.61433196037561
227,703177,Jhonny Severino,40.0,2025.0,22.0696599478237,27.444916541880843,25.839940805653725,24.59679067122956
228,699052,Manuel Mejias,,,25.0,24.697121640025948,22.011747952899768,24.580023451300356
229,808571,D'Angelo Ortiz,,,25.0,24.382525188414277,23.006142849727773,24.55362436033849
230,691373,Jhostynxon Garcia,45.0,2025.0,33.95349905258823,16.369202515496546,10.188290996315812,24.543259632124315
231,811764,Cody Miller,,,25.0,24.16889462309281,22.689466274862063,24.436504476723332
232,800139,Reylin Perez,40.0,2023.0,21.767586544006594,27.609401347123963,24.940339466580706,24.421587757510956
233,800206,Yerald Nin,40.0,2023.0,12.620714870245777,36.194220498411596,36.01998570855033,24.390044205342562
234,699698,Ricardo Cova,,,25.0,24.218834776585176,21.44345424605152,24.331879335239226
235,800193,Kelvin Hidalgo,40.0,2025.0,18.2365325827269,30.651230132713586,29.525945258502063,24.33135287029909
236,800473,Franklin Rojas,40.0,2025.0,16.376035479884663,32.344759315497065,31.88723459304386,24.314644925445542
237,702596,Yeniel Laboy,,,25.0,23.912926654231413,21.263554460045125,24.19152610769708
238,698937,Aneudis Mordán,,,25.0,23.677674011842004,22.168982636817017,24.187967868418507
239,701398,Sal Stewart,45.0,2025.0,28.69925401620212,19.894909884590504,18.516549726029076,24.15924593454017
240,800569,Alberto Barriga,40.0,2025.0,20.87738574763147,27.6334111093766,25.984171753696188,24.090474492935996
241,800607,Kehden Hettiger,,,25.0,23.310122719352833,22.318195397396043,24.055868627480738
242,703150,Ricardo Cabrera,40.0,2024.0,21.007826472607448,27.231068078720906,25.798111325970613,23.976151600389148
243,703890,Enzo Paulino,,,25.0,23.310122719352833,21.417905262505492,23.965839613991683
244,807383,Angel Guzman,35.0,2025.0,14.780996896883153,33.447518112908284,31.467257373152783,23.91623143092017
245,814409,Seaver King,45.0,2025.0,34.424916490457235,13.762058886831912,11.801907469932152,23.8974725469546
246,699228,Jakey Josepha,,,25.0,23.08330615906066,21.33333032375875,23.86665549600014
247,806921,Yannic Walther,,,25.0,23.244367978216548,20.56243234967067,23.853990426253684
248,702550,Chandler Pollard,,,25.0,22.81403765083226,21.1630822404635,23.741923284379254
249,808104,Andruw  Musett,40.0,2025.0,7.682273788274063,39.71745713393735,40.053412478454746,23.733460995557447
250,699077,Jose Perez,,,25.0,22.550358092680746,20.42695547926767,23.562838784999062
251,691775,Ryan Clifford,45.0,2025.0,24.815781051764382,24.579884486185026,13.176005911403957,23.557444911496596
252,805804,George Wolkow,40.0,2025.0,5.270264094466569,41.74830341970613,41.940055336131735,23.52845894872891
253,800433,Elis Cuevas,40.0,2025.0,19.895647425511463,27.444916541880843,26.018636031793267,23.527653932687393
254,806304,Noah Williams,,,25.0,22.350353825208217,20.429236380981635,23.48306516818145
255,805117,Jean Carlos Sio,,,25.0,22.154528385229476,20.445189659923095,23.406330320084102
256,806223,Aidan Smith,40.0,2025.0,22.268753782781822,24.694440689451895,23.174234604491428,23.32957662762081
257,805102,Byron Chourio,40.0,2025.0,12.595542194150763,34.47098024562805,32.2498261445661,23.311145809783213
258,806299,Milo Rushford,,,25.0,21.919894169627785,19.609174963707357,23.22887516422185
259,800294,Waner Luciano,40.0,2024.0,16.53393752574489,30.445455199858102,27.817614999767304,23.226912342792417
260,834966,Dylan Grego,,,25.0,21.768009720286223,20.10043933536105,23.217247821650595
261,702908,Guillermo Williamson,,,25.0,21.768009720286223,20.099940710770202,23.217197959191513
262,702889,Andy Lugo,,,25.0,21.746735279329656,20.019063748855103,23.200600486617372
263,702526,Eric Snow,,,25.0,21.640674549382954,20.142457629212597,23.170515582674444
264,699232,Anderdson Rojas,,,25.0,21.598395233842794,20.05707615416914,23.145065708954032
265,805058,Anyelo Marquez,35.0,2025.0,9.652615735273924,36.65723810360995,36.426355199106546,23.1318386289916
266,701785,Kaelen Culpepper,45.0,2025.0,31.35841460936427,15.921912969560124,10.357450287152165,23.0837175212214
267,806263,Brandon Winokur,40.0,2025.0,17.95505519703419,28.48385704917774,27.126404668089304,23.083710884997124
268,698929,Jesus Hernandez,,,25.0,21.24233982815532,20.23358550087405,23.020294481349534
269,823809,Nick Monistere,,,25.0,21.57962909843696,18.8307977530689,23.014931414681676
270,803172,Griff O'Ferrall,45.0,2025.0,33.658291061375806,12.701696075588808,10.924722575849554,23.00229621850838
271,690961,Enrique Bradfield Jr.,45.0,2025.0,36.23964487161884,10.473492202500848,6.840253984048846,22.993244715214644
272,694223,Starlin Aguilar,,,25.0,21.558538766752136,18.61856997124221,22.985272503825076
273,815121,Alexey Lumpuy,,,25.0,21.283922157707245,19.22272405897615,22.935841268980514
274,800506,Luis Sanchez,,,25.0,21.348765799579358,18.80125559426538,22.919631879258283
275,806077,Kendall George,40.0,2025.0,18.753718714815324,27.17786682950991,26.56500632883055,22.904506722094684
